student_id,roll_number,department,batch_year,graduation_year,current_year,cgpa,location,num_skills,num_certifications,num_internships,has_linkedin,has_github,has_portfolio,num_projects,programming_skills,domain_skills,soft_skills,top_skill_category,avg_skill_proficiency,total_certifications_value,total_internship_months,has_placement,placed_company,placed_role,placed_package,placed_industry,placement_year,time_to_placement_months,career_success_score,target_industry,target_role,career_satisfaction
899,23IT003,IT,2023,2027,1,8.2,Delhi,9,2,1,1,1,0,4,Python|Networking|Cisco|Linux Admin|Basics,Networking|Linux|System Administration,Learning|Networking|Practical,Technical,74,7,3,0,,,0,,,,0,Technology,Network Engineer,
900,23ECE003,ECE,2023,2027,1,8.0,Mumbai,8,1,1,1,0,0,3,C|PCB Design|KiCad|Eagle|Circuit Design,PCB Design|Circuit Design|Electronics Basics,Practical|Hardware|Learning,Technical,72,6,3,0,,,0,,,,0,Hardware,PCB Design Engineer,
student_id,roll_number,department,batch_year,graduation_year,current_year,cgpa,location,num_skills,num_certifications,num_internships,has_linkedin,has_github,has_portfolio,num_projects,programming_skills,domain_skills,soft_skills,top_skill_category,avg_skill_proficiency,total_certifications_value,total_internship_months,has_placement,placed_company,placed_role,placed_package,placed_industry,placement_year,time_to_placement_months,career_success_score,target_industry,target_role,career_satisfaction
901,23EEE003,EEE,2023,2027,1,7.8,Delhi,7,1,1,1,0,0,3,MATLAB|Circuit Theory|Electrical Basics|DC Circuits,Electrical Fundamentals|Circuit Theory|Basics,Learning|Analytical|Fundamentals,Technical,70,5,2,0,,,0,,,,0,Energy,Electrical Engineer,
902,23MEC003,MEC,2023,2027,1,7.9,Mumbai,7,1,1,1,0,0,3,SolidWorks Basics|Mechanics|Engineering Drawing,Mechanical Fundamentals|Drawing|Basics,Design|Learning|Practical,Technical,71,5,2,0,,,0,,,,0,Manufacturing,Mechanical Engineer,
903,23CIV003,CIV,2023,2027,1,7.7,Delhi,6,1,1,1,0,0,2,Basic AutoCAD|Civil Drawing|Surveying Basics,Civil Fundamentals|Surveying|Drawing,Standards|Learning|Practical,Technical,69,4,2,0,,,0,,,,0,Construction,Civil Engineer,
904,23CSM003,CSM,2023,2027,1,8.6,Mumbai,11,3,1,1,1,1,6,Python|AI Basics|Math for AI|Linear Algebra|Calculus,AI Fundamentals|Mathematics|Algorithms,Learning|Math Focus|Research Interest,Technical,78,9,4,0,,,0,,,,0,AI/ML,AI Engineer,
905,23AID003,AID,2023,2027,1,8.5,Delhi,10,2,1,1,1,0,5,Python|Data Viz|Tableau Basics|Statistics Basics,Data Visualization|Statistics|Basic Analytics,Analytical|Visualization|Learning,Technical,77,8,4,0,,,0,,,,0,Data,Data Analyst,
906,23AIML003,AIML,2023,2027,1,8.7,Mumbai,11,3,1,1,1,1,6,Python|Deep Learning Intro|Keras|TensorFlow Basics,Deep Learning Basics|Neural Networks|Math,Research Interest|Math Focus|Learning,Technical,79,9,4,0,,,0,,,,0,AI/ML,Deep Learning Engineer,
907,23CIC003,CIC,2023,2027,1,8.2,Delhi,9,2,1,1,1,0,4,Python|Ethical Hacking Intro|Network Basics|Security Basics,Cyber Security Basics|Network Security|Ethics,Security Mindset|Ethical|Learning,Technical,75,8,3,0,,,0,,,,0,Security,Security Analyst,
908,23CSO003,CSO,2023,2027,1,8.1,Mumbai,8,2,1,1,1,0,4,Python|Arduino Projects|IoT Intro|Raspberry Pi Basics,IoT Basics|Hardware Basics|Sensors,Practical|Hardware|Learning,Technical,74,7,3,0,,,0,,,,0,IoT,IoT Developer,
909,20CSE061,CSE,2020,2024,4,9.4,Bangalore,24,12,8,1,1,1,20,Python|Video Streaming|WebRTC|Live Streaming|Low-Latency Video,Video Streaming|WebRTC|Real-Time Video|Multimedia,Problem Solving|Video+Networking|Performance,Technical,97,29,27,1,Twitch,Video Streaming Engineer,3100000,Media,2024,0,98,Media,Principal Video Streaming,10
910,20CSE062,CSE,2020,2024,4,9.1,Hyderabad,23,11,7,1,1,1,19,Python|Voice Technology|Speech Recognition|TTS|Voice AI,Voice Technology|Speech|Voice AI|Audio,Problem Solving|Audio+AI|User Experience,Technical,95,28,26,1,Amazon Alexa,Voice Technology Engineer,2900000,AI,2024,1,97,AI/ML,Principal Voice Tech,9
911,20CSE063,CSE,2020,2024,4,8.9,Pune,22,10,7,1,1,1,18,Python|AR/VR Development|Unity|Unreal|Spatial Computing,AR/VR|Spatial Computing|Immersive Tech,Problem Solving|3D+Programming|Immersive,Technical,93,27,25,1,Meta Reality Labs,AR/VR Engineer,2800000,AR/VR,2024,1,96,XR,Senior AR/VR Engineer,9
912,20CSE064,CSE,2020,2024,4,8.7,Mumbai,21,9,7,1,1,1,17,Python|Gaming Backend|Multiplayer|Game Servers|Real-Time,Gaming Backend|Multiplayer Systems|Game Tech,Problem Solving|Gaming+Systems|Real-Time,Technical,91,26,24,1,Riot Games,Gaming Backend Engineer,2700000,Gaming,2024,2,95,Gaming,Senior Gaming Backend,8
913,20CSE065,CSE,2020,2024,4,9.2,Delhi,23,11,8,1,1,1,19,Python|3D Graphics|Rendering|Shaders|GPU Programming,3D Graphics|Rendering|GPU|Visual Computing,Problem Solving|Graphics+Math|Visual,Technical,96,28,27,1,NVIDIA Graphics,Graphics Engineer,3000000,Graphics,2024,1,97,Graphics,Principal Graphics,9
914,21CSE044,CSE,2021,2025,3,9.2,Bangalore,23,11,7,1,1,1,19,Python|Animation Technology|Motion Capture|Character Animation|Tech Art,Animation Tech|Motion Capture|Character Tech,Problem Solving|Animation+Tech|Creative,Technical,96,28,26,0,,,0,,,,0,Animation,Technical Animator,
915,21CSE045,CSE,2021,2025,3,9.0,Hyderabad,22,10,7,1,1,1,18,Python|Game Engine Development|Engine Architecture|Core Systems,Game Engines|Engine Architecture|Core Tech,Problem Solving|Engine+Systems|Architecture,Technical,94,27,25,0,,,0,,,,0,Gaming,Game Engine Engineer,
916,21CSE046,CSE,2021,2025,3,8.8,Pune,21,9,6,1,1,1,17,Python|Virtual Production|Real-Time VFX|LED Volumes|Film Tech,Virtual Production|Real-Time VFX|Film Technology,Problem Solving|Film+Tech|Innovation,Technical,92,26,24,0,,,0,,,,0,Film Tech,Virtual Production Engineer,
917,20IT037,IT,2020,2024,4,9.3,Bangalore,24,12,8,1,1,1,20,Python|Observability|OpenTelemetry|Tracing|Metrics|Logs,Observability|OpenTelemetry|Monitoring|SRE,Problem Solving|Observability|Debugging,Technical,97,29,28,1,Honeycomb,Observability Engineer,2800000,SRE,2024,1,97,SRE,Principal Observability,9
918,20IT038,IT,2020,2024,4,9.0,Hyderabad,23,11,8,1,1,1,19,Python|Cloud Security|CSPM|Cloud Security Posture|Compliance,Cloud Security|CSPM|Compliance|Security,Security Focus|Cloud|Problem Solving,Technical,95,28,27,1,Wiz,Cloud Security Engineer,2700000,Cloud Security,2024,1,96,Security,Senior Cloud Security,9
919,20IT039,IT,2020,2024,4,8.8,Pune,22,10,7,1,1,1,18,Python|Infrastructure Security|Zero Trust|Network Security|Secure Infra,Infrastructure Security|Zero Trust|Secure Networks,Security Focus|Infrastructure|Problem Solving,Technical,93,27,26,1,Illumio,Infrastructure Security Engineer,2600000,Security,2024,1,95,Security,Senior Infrastructure Security,9
920,21IT034,IT,2021,2025,3,9.1,Vijayawada,23,11,8,1,1,1,19,Python|Application Security|AppSec|SAST|DAST|Security Testing,Application Security|AppSec|Security Testing,Security Focus|Testing|Problem Solving,Technical,95,28,27,0,,,0,,,,0,Security,Application Security Engineer,
921,21IT035,IT,2021,2025,3,8.9,Guntur,22,10,7,1,1,1,18,Python|Container Security|Image Scanning|Runtime Security|K8s Security,Container Security|Kubernetes Security|Runtime,Security Focus|Containers|Problem Solving,Technical,93,27,26,0,,,0,,,,0,Security,Container Security Engineer,
922,20ECE037,ECE,2020,2024,4,9.5,Bangalore,23,12,9,1,1,1,20,C|Brain-Machine Interface|Neural Signal Processing|BMI,Brain-Machine Interface|Neurotechnology|Neural Engineering,Research|BMI|Neurotech|Innovation,Technical,98,30,29,1,Paradromics,BMI Engineer,3200000,Neurotech,2024,0,99,Neurotech,Principal BMI,10
923,20ECE038,ECE,2020,2024,4,9.2,Hyderabad,22,11,8,1,1,1,19,C|Retinal Implants|Bionic Vision|Neural Prosthetics,Retinal Prosthetics|Bionic Vision|Neural Implants,Research|Medical+Electronics|Innovation,Technical,96,29,28,1,Second Sight,Retinal Implant Engineer,3100000,Medical Tech,2024,1,98,Medical Devices,Senior Retinal Implant,9
924,20ECE039,ECE,2020,2024,4,9.0,Pune,21,10,8,1,1,0,18,C|Cochlear Implants|Auditory Prosthetics|Hearing Technology,Cochlear Implants|Auditory Tech|Medical Electronics,Problem Solving|Medical+Electronics,Technical,94,28,27,1,Cochlear Ltd,Cochlear Implant Engineer,3000000,Medical Tech,2024,1,97,Medical Devices,Senior Cochlear Engineer,9
925,21ECE034,ECE,2021,2025,3,9.3,Guntur,22,11,8,1,1,1,19,C|Optogenetics|Light-Activated Neurons|Neurotechnology,Optogenetics|Light-Based Neurotech|Bio-Electronics,Research|Optogenetics|Innovation,Technical,96,29,28,0,,,0,,,,0,Neurotech,Optogenetics Engineer,
926,21ECE035,ECE,2021,2025,3,9.1,Vijayawada,21,10,8,1,1,0,18,C|Neural Dust|Wireless Neural Sensors|Ultrasonic Implants,Neural Dust|Wireless Neurotech|Microscale,Research|Neural Sensors|Innovation,Technical,94,28,27,0,,,0,,,,0,Neurotech,Neural Dust Researcher,
927,20EEE037,EEE,2020,2024,4,9.3,Bangalore,19,11,9,1,1,1,19,MATLAB|Artificial Photosynthesis|Solar Fuels|Chemical Energy Storage,Artificial Photosynthesis|Solar Fuels|Energy Conversion,Research|Solar+Chemistry|Innovation,Technical,97,31,30,1,Joint Center Artificial Photosynthesis,Artificial Photosynthesis Researcher,3000000,Energy Research,2024,1,98,Energy,Principal Artificial Photosynthesis,9
928,20EEE038,EEE,2020,2024,4,9.0,Hyderabad,18,10,8,1,0,0,18,MATLAB|Plasma Energy|Plasma Physics Applications|Fusion Tech,Plasma Energy|Plasma Physics|High Energy,Research|Plasma|High Energy,Technical,95,30,29,1,Princeton Plasma Physics,Plasma Energy Engineer,2900000,Energy Research,2024,1,97,Energy,Senior Plasma Energy,9
929,20EEE039,EEE,2020,2024,4,8.7,Chennai,17,9,8,1,0,0,17,MATLAB|Magnetohydrodynamics|MHD Power|Advanced Energy Conversion,MHD Power|Magnetohydrodynamics|Energy Conversion,Research|MHD|Advanced Energy,Technical,92,29,28,1,MIT Energy Lab,MHD Power Researcher,2800000,Energy Research,2024,2,96,Energy,Senior MHD Researcher,8
930,21EEE034,EEE,2021,2025,3,9.1,Vijayawada,18,10,8,1,0,0,18,MATLAB|Space Elevator|Tether Technology|Orbital Mechanics,Space Elevator|Tether Tech|Space Infrastructure,Research|Space+Energy|Futuristic,Technical,95,30,29,0,,,0,,,,0,Space,Space Elevator Researcher,
931,21EEE035,EEE,2021,2025,3,8.8,Guntur,17,9,8,1,0,0,17,MATLAB|Atmospheric Energy Harvesting|Lightning|Upper Atmosphere,Atmospheric Energy|Energy Harvesting|Novel Sources,Research|Atmospheric+Energy,Technical,92,29,28,0,,,0,,,,0,Energy,Atmospheric Energy Researcher,
932,20MEC037,MEC,2020,2024,4,9.4,Bangalore,21,12,10,1,1,1,21,Python|Molecular Assembly|Nanoscale Manufacturing|Molecular Machines,Molecular Assembly|Nanofabrication|Molecular Machines,Research|Nano+Manufacturing|Cutting Edge,Technical,98,33,32,1,Zyvex Labs,Molecular Assembly Engineer,3200000,Nanotech,2024,1,99,Nanotech,Principal Molecular Assembly,9
933,20MEC038,MEC,2020,2024,4,9.1,Pune,20,11,9,1,1,0,20,SolidWorks|Quantum Dot Manufacturing|Nanoscale Fabrication|Quantum Materials,Quantum Dot Fabrication|Nanoscale|Quantum Materials,Research|Quantum+Manufacturing,Technical,96,32,31,1,Nanosys,Quantum Dot Manufacturing Engineer,3100000,Nanotech,2024,1,98,Manufacturing,Senior Quantum Dot,9
934,20MEC039,MEC,2020,2024,4,8.9,Chennai,19,10,9,1,0,0,19,SolidWorks|DNA Origami|Molecular Construction|Bio-Nanotechnology,DNA Origami|Molecular Construction|Bio-Nanotech,Research|Bio-Nano|Innovation,Technical,94,31,30,1,Harvard Wyss Institute,DNA Origami Engineer,3000000,BioNanotech,2024,1,97,BioTech,Senior DNA Origami,9
935,21MEC034,MEC,2021,2025,3,9.2,Guntur,20,11,9,1,0,0,20,SolidWorks|Single-Atom Manipulation|STM|AFM|Atomic Precision,Atomic Manipulation|STM/AFM|Atomic Precision,Research|Atomic+Nano|Cutting Edge,Technical,96,32,31,0,,,0,,,,0,Nanotech,Atomic Manipulation Researcher,
936,21MEC035,MEC,2021,2025,3,9.0,Vijayawada,19,10,9,1,0,0,19,ANSYS|Quantum Dots for Computing|Quantum Computing Fabrication,Quantum Dot Computing|Quantum Fabrication,Research|Quantum+Computing,Technical,94,31,30,0,,,0,,,,0,Quantum,Quantum Dot Computing Researcher,
937,20CIV037,CIV,2020,2024,4,9.2,Bangalore,18,11,10,1,1,0,20,Python|Arcologies|Megastructures|Self-Sufficient Cities|Futuristic Urban,Arcologies|Megastructures|Future Cities,Innovation|Futuristic+Urban|Visionary,Technical,96,32,31,1,Arcology Institute,Arcology Engineer,3000000,Future Architecture,2024,1,98,Architecture,Principal Arcology,9
938,20CIV038,CIV,2020,2024,4,8.9,Hyderabad,17,10,9,1,0,0,19,AutoCAD|Deep Underground Cities|Subterranean Urbanism|Underground Living,Underground Cities|Subterranean Architecture|Deep Urban,Innovation|Underground+Urban,Technical,94,31,30,1,Earth Scraper Project,Underground City Engineer,2900000,Future Architecture,2024,1,97,Architecture,Senior Underground City,9
939,20CIV039,CIV,2020,2024,4,8.6,Pune,16,9,9,1,0,0,18,AutoCAD|Ice Architecture|Polar Construction|Extreme Climate Building,Ice Architecture|Polar Construction|Extreme Climate,Innovation|Extreme+Construction,Technical,91,30,29,1,Antarctic Construction,Ice Architecture Engineer,2800000,Extreme Architecture,2024,2,96,Architecture,Senior Ice Architecture,8
940,21CIV034,CIV,2021,2025,3,9.0,Guntur,17,10,9,1,0,0,19,AutoCAD|Cloud Cities|Atmospheric Habitats|Sky Structures,Cloud Cities|Atmospheric Architecture|Sky Habitats,Innovation|Futuristic+Sky|Visionary,Technical,94,31,30,0,,,0,,,,0,Architecture,Cloud City Engineer,
941,21CIV035,CIV,2021,2025,3,8.7,Vijayawada,16,9,9,1,0,0,18,AutoCAD|Vacuum Tube Transport Structures|Hyperloop Infrastructure|Transport Infra,Vacuum Transport Structures|Hyperloop Infra,Innovation|Transport+Infrastructure,Technical,91,30,29,0,,,0,,,,0,Infrastructure,Vacuum Transport Structure Engineer,
942,20CSM034,CSM,2020,2024,4,9.8,Bangalore,30,17,12,1,1,1,26,Python|Machine Consciousness|Integrated Information Theory|Consciousness Metrics,Machine Consciousness|IIT|Consciousness Science|Philosophy+AI,Research Excellence|Consciousness|Philosophy,Technical,100,36,34,1,Allen Institute Consciousness,Machine Consciousness Lead,4500000,Consciousness Research,2024,0,100,Research,Distinguished Consciousness Scientist,10
943,20CSM035,CSM,2020,2024,4,9.6,Hyderabad,29,16,11,1,1,1,25,Python|Digital Evolution|Artificial Life Simulation|Evolutionary Computation,Digital Evolution|Artificial Life|Evolution Sim,Research|ALife|Evolution|Innovation,Technical,99,35,33,1,BEACON Center,Digital Evolution Researcher,4300000,Evolution Research,2024,0,100,Research,Principal Digital Evolution,10
944,20CSM036,CSM,2020,2024,4,9.4,Pune,28,15,11,1,1,1,24,Python|Swarm Superintelligence|Collective AI|Multi-Agent Super-Intelligence,Swarm Superintelligence|Collective AI|Multi-Agent ASI,Research|Swarm AI|Super-Intelligence,Technical,98,34,32,1,Unanimous AI,Swarm Superintelligence Researcher,4100000,AI Research,2024,1,99,AI/ML,Principal Swarm Super-Intelligence,9
945,21CSM032,CSM,2021,2025,3,9.7,Vijayawada,29,16,11,1,1,1,25,Python|Quantum Machine Learning|Quantum Neural Networks|Quantum AI,Quantum Machine Learning|Quantum AI|Quantum Computing+AI,Research|Quantum+AI|Cutting Edge,Technical,99,35,33,0,,,0,,,,0,Quantum AI,Quantum ML Researcher,
946,21CSM033,CSM,2021,2025,3,9.5,Guntur,28,15,11,1,1,1,24,Python|Hybrid Biological-Digital Intelligence|Bio-Silicon Intelligence|Bio-AI,Bio-Digital Intelligence|Bio-Silicon|Hybrid Intelligence,Research|Bio+AI|Hybrid Systems,Technical,98,34,32,0,,,0,,,,0,Bio-AI,Bio-Digital Intelligence Researcher,
947,20AID032,AID,2020,2024,4,9.6,Bangalore,28,14,10,1,1,1,23,Python|Quantum Data Science|Quantum Computing for Data|Quantum Analytics,Quantum Data Science|Quantum Computing+Data|Quantum Analytics,Research|Quantum+Data|Innovation,Technical,99,32,30,1,IBM Quantum Data,Quantum Data Scientist,3400000,Quantum Computing,2024,0,99,Quantum,Principal Quantum Data Scientist,10
948,20AID033,AID,2020,2024,4,9.3,Hyderabad,27,13,10,1,1,1,22,Python|Neural Data Science|Brain Data Analytics|Neuroscience+Data,Neural Data Science|Brain Analytics|Neuro+Data,Research|Neuroscience+Data|Interdisciplinary,Technical,97,31,29,1,Allen Institute for Brain Science,Neural Data Scientist,3200000,Neuroscience,2024,1,98,Neuroscience,Principal Neural Data,9
949,20AID034,AID,2020,2024,4,9.1,Pune,26,12,10,1,1,1,21,Python|Space Data Science|Astronomy Data|Exoplanet Detection|Astro-Data,Space Data Science|Astronomy Analytics|Exoplanets,Research|Space+Data|Astronomy,Technical,95,30,28,1,NASA Data Science,Space Data Scientist,3050000,Space Science,2024,1,97,Space,Senior Space Data,9
950,21AID032,AID,2021,2025,3,9.4,Guntur,27,13,10,1,1,1,22,Python|Climate Data Science|Climate Modeling|Earth System Data,Climate Data Science|Climate Modeling|Earth Systems,Research|Climate+Data|Impact,Technical,97,31,29,0,,,0,,,,0,Climate Science,Climate Data Scientist,
951,21AID033,AID,2021,2025,3,9.2,Vijayawada,26,12,10,1,1,1,21,Python|Genomic Data Science|Bioinformatics|Computational Biology,Genomic Data Science|Bioinformatics|Computational Bio,Research|Bio+Data|Genomics,Technical,95,30,28,0,,,0,,,,0,BioTech,Genomic Data Scientist,
952,20AIML032,AIML,2020,2024,4,9.8,Bangalore,31,18,13,1,1,1,27,Python|Foundation Model Architecture|Transformer Innovation|LLM Architecture,Foundation Model Architecture|Transformer Design|LLM Core,Research Excellence|Foundation Models|Architecture,Technical,100,37,35,1,Google DeepMind Gemini,Foundation Model Architect,4600000,AI Research,2024,0,100,AI/ML,Distinguished Foundation Model Architect,10
953,20AIML033,AIML,2020,2024,4,9.6,Hyderabad,30,17,12,1,1,1,26,Python|Multimodal Understanding|Cross-Modal Learning|Unified Representations,Multimodal Understanding|Cross-Modal|Unified Representation,Research|Multimodal|Understanding,Technical,99,36,34,1,Meta FAIR,Multimodal Understanding Researcher,4400000,AI Research,2024,0,100,AI/ML,Principal Multimodal Understanding,10
954,20AIML034,AIML,2020,2024,4,9.4,Pune,29,16,12,1,1,1,25,Python|Emergent Abilities|Scaling Laws|Large-Scale Training,Emergent Abilities|Scaling Laws|Large-Scale AI,Research|Scaling|Emergence,Technical,98,35,33,1,OpenAI,Emergent Abilities Researcher,4200000,AI Research,2024,1,99,AI/ML,Principal Emergent Abilities,9
955,21AIML032,AIML,2021,2025,3,9.7,Vijayawada,30,17,12,1,1,1,26,Python|In-Context Learning|Few-Shot Reasoning|Prompt-Based Learning,In-Context Learning|Few-Shot Reasoning|ICL,Research|In-Context|Reasoning,Technical,99,36,34,0,,,0,,,,0,AI/ML,In-Context Learning Researcher,
956,21AIML033,AIML,2021,2025,3,9.5,Guntur,29,16,12,1,1,1,25,Python|Chain-of-Thought Reasoning|Reasoning Augmentation|Explicit Reasoning,Chain-of-Thought|Reasoning|Explicit Reasoning,Research|Reasoning|CoT,Technical,98,35,33,0,,,0,,,,0,AI/ML,Chain-of-Thought Researcher,
957,20CIC032,CIC,2020,2024,4,9.5,Bangalore,28,15,11,1,1,1,24,Python|Quantum Cryptography|QKD|Quantum Communication|Quantum Security,Quantum Cryptography|QKD|Quantum Security|Quantum Comm,Research|Quantum+Crypto|Cutting Edge,Technical,99,33,31,1,Toshiba Quantum,Quantum Cryptography Scientist,3500000,Quantum Security,2024,0,99,Quantum,Principal Quantum Crypto,10
958,20CIC033,CIC,2020,2024,4,9.2,Hyderabad,27,14,10,1,1,1,23,Python|Post-Quantum Migration Strategy|Cryptographic Agility|Quantum-Safe Transition,PQC Migration|Crypto-Agility|Quantum-Safe Strategy,Strategy|Cryptography|Future-Proof,Technical,97,32,30,1,NIST PQC,Post-Quantum Migration Architect,3300000,Cryptography,2024,1,98,Security,Principal PQC Migration,9
959,20CIC034,CIC,2020,2024,4,9.0,Pune,26,13,10,1,1,1,22,Python|Blockchain Consensus Innovation|Novel Consensus|Distributed Agreement,Consensus Innovation|Novel Consensus|Distributed Systems,Research|Consensus|Innovation,Technical,95,31,29,1,Protocol Labs,Consensus Researcher,3200000,Blockchain,2024,1,97,Blockchain,Principal Consensus,9
960,21CIC032,CIC,2021,2025,3,9.3,Guntur,27,14,10,1,1,1,23,Python|Cryptographic Protocols|Advanced Protocols|Secure Computation,Cryptographic Protocols|Secure Protocols|Advanced Crypto,Research|Protocols|Cryptography,Technical,97,32,30,0,,,0,,,,0,Cryptography,Cryptographic Protocol Researcher,
961,21CIC033,CIC,2021,2025,3,9.1,Vijayawada,26,13,10,1,1,1,22,Python|Trustless Systems|Byzantine Fault Tolerance|Distributed Trust,Trustless Systems|BFT|Decentralized Trust,Research|Distributed Systems|Trust,Technical,95,31,29,0,,,0,,,,0,Blockchain,Trustless Systems Researcher,
962,20CSO032,CSO,2020,2024,4,9.4,Bangalore,27,14,11,1,1,1,23,Python|Cognitive IoT|AI-Driven IoT|Intelligent Edge|Self-Learning IoT,Cognitive IoT|AI+IoT|Self-Learning Systems,Research|Cognitive+IoT|AI Edge,Technical,98,33,32,1,IBM Watson IoT,Cognitive IoT Researcher,3300000,IoT Research,2024,1,98,IoT,Principal Cognitive IoT,9
